frame,ball_id,prediction_offset,predicted_x,predicted_y,actual_x,actual_y,error_distance,error_percent
90,9,5,1188,468,1198,472,10.770329614269007,13.844572022557166
90,9,4,1186,470,1198,472,12.165525060596439,19.528057101811363
90,9,3,1187,466,1198,472,12.529964086141668,26.587380255186076
90,9,2,1185,468,1198,472,13.601470508735444,43.01162633521314
90,9,1,1182,467,1198,472,16.76305461424021,112.76050783273742
90,6,20,434,493,425,438,55.731499172371095,788.1624198095212
90,6,19,429,468,425,438,30.265491900843113,428.01869118065395
90,6,18,428,459,425,438,21.213203435596427,300.0
90,6,17,468,365,425,438,84.72307831990054,1174.8977042213571
90,6,16,448,396,425,438,47.885279575251516,664.0493494172994
90,6,15,396,440,425,438,29.068883707497267,0.0
90,6,14,414,433,425,438,12.083045973594572,0.0
90,6,13,413,445,425,438,13.892443989449804,0.0
90,6,12,416,443,425,438,10.295630140987,0.0
91,9,27,1161,377,1183,467,92.64987857520376,21.907697716207572
91,9,26,1348,401,1183,467,177.71043863543863,41.290398034262665
91,9,25,1578,440,1183,467,395.9217094325594,95.35189959920174
91,9,24,1400,430,1183,467,220.1317787144782,56.04457210639694
91,9,23,1254,462,1183,467,71.17583859709698,19.073701898930473
91,9,22,1197,465,1183,467,14.142135623730951,3.9821205958684427
91,9,21,1191,472,1183,467,9.433981132056603,2.795858161055627
91,9,20,1267,496,1183,467,88.86506625215557,27.097920047668822
91,9,19,1179,469,1183,467,4.47213595499958,1.4715671657961198
91,9,18,1195,475,1183,467,14.422205101855956,5.022689573510353
91,9,17,1196,475,1183,467,15.264337522473747,5.645526103196706
91,9,16,1184,471,1183,467,4.123105625617661,1.6257160405517697
91,9,15,1258,480,1183,467,76.11832893594026,30.976981385066814
91,9,14,1166,461,1183,467,18.027756377319946,8.167144004810014
91,9,13,1239,479,1183,467,57.271284253105414,26.868686434071037
91,9,12,1166,454,1183,467,21.400934559032695,11.334674765052148
91,9,11,1171,465,1183,467,12.165525060596439,7.019792412629787
91,9,10,1177,471,1183,467,7.211102550927978,4.597444177806988
91,9,9,1171,466,1183,467,12.041594578792296,8.537776383703303
91,9,8,1178,467,1183,467,5.0,3.9927239013650273
91,9,7,1176,465,1183,467,7.280109889280518,6.653567708198187
91,9,6,1175,463,1183,467,8.94427190999916,9.555278928336469
91,9,5,1173,466,1183,467,10.04987562112089,12.866492595098379
91,9,4,1174,461,1183,467,10.816653826391969,17.18662138283526
91,9,3,1171,464,1183,467,12.36931687685298,26.076809620810593
91,9,2,1167,463,1183,467,16.492422502470642,53.76376081172724
91,9,1,1169,462,1183,467,14.866068747318506,94.02127418834527
91,6,21,434,495,425,438,57.706152185014034,816.0882305241266
91,6,20,430,469,425,438,31.400636936215164,444.0720662234903
91,6,19,428,460,425,438,22.20360331117452,314.00636936215164
91,6,18,470,362,425,438,88.32326986700618,1224.823378162055
91,6,17,448,394,425,438,49.64876634922564,688.5045109064004
91,6,16,395,440,425,438,30.066592756745816,0.0
91,6,15,413,433,425,438,13.0,0.0
91,6,14,412,446,425,438,15.264337522473747,0.0
91,6,13,416,443,425,438,10.295630140987,0.0
92,9,28,1149,371,1168,462,92.9623579735368,21.189573881598292
92,9,27,1342,396,1168,462,186.09674903124989,41.70675764374029
92,9,26,1578,435,1168,462,410.8880626155985,95.32647314772656
92,9,25,1395,426,1168,462,229.83689869122406,56.251193819801614
92,9,24,1244,458,1168,462,76.10519036176179,19.565673976364117
92,9,23,1186,461,1168,462,18.027756377319946,4.859869115767437
92,9,22,1179,469,1168,462,13.038404810405298,3.691111724328929
92,9,21,1259,494,1168,462,96.46242791885346,28.061685893893628
92,9,20,1167,466,1168,462,4.123105625617661,1.2896233723189487
92,9,19,1184,471,1168,462,18.35755975068582,6.0595576792216725
92,9,18,1185,471,1168,462,19.235384061671343,6.721181985636796
92,9,17,1172,467,1168,462,6.4031242374328485,2.3765532373248237
92,9,16,1250,477,1168,462,83.3606621854697,31.873512826029305
92,9,15,1153,457,1168,462,15.811388300841896,6.684276939843863
92,9,14,1230,476,1168,462,63.56099432828282,27.76039268095288
92,9,13,1152,449,1168,462,20.615528128088304,10.075072288162186
92,9,12,1158,461,1168,462,10.04987562112089,5.314196925309254
92,9,11,1165,468,1168,462,6.708203932499369,3.8851760296581537
92,9,10,1158,462,1168,462,10.0,6.375507968910185
92,9,9,1166,463,1168,462,2.23606797749979,1.5854252728518319
92,9,8,1163,461,1168,462,5.0990195135927845,4.071795417089717
92,9,7,1162,459,1168,462,6.708203932499369,6.130881229005316
92,9,6,1160,462,1168,462,8.0,8.517871341160276
92,9,5,1161,456,1168,462,9.219544457292887,11.707889023071246
92,9,4,1158,460,1168,462,10.198039027185569,16.1245154965971
92,9,3,1153,458,1168,462,15.524174696260024,33.394976166076376
92,9,2,1155,457,1168,462,13.92838827718412,44.04543109109048
92,9,1,1154,457,1168,462,14.866068747318506,94.02127418834527
92,6,22,434,497,425,438,59.682493245507096,844.0379138403678
92,6,21,430,470,425,438,32.38826948140329,458.0392996239515
92,6,20,428,461,425,438,23.194827009486403,328.0243893371345
92,6,19,472,359,425,438,91.92388155425118,1274.7548783981963
92,6,18,449,392,425,438,51.884487084291386,719.508379167545
92,6,17,393,440,425,438,32.0624390837628,0.0
92,6,16,413,432,425,438,13.416407864998739,0.0
92,6,15,412,446,425,438,15.264337522473747,0.0
92,6,14,415,444,425,438,11.661903789690601,0.0
93,9,29,1137,365,1154,457,93.55746896961247,20.6262941731025
93,9,28,1335,390,1154,457,193.00259065618783,41.86026151406341
93,9,27,1578,431,1154,457,424.7964218305046,95.26882638490129
93,9,26,1390,421,1154,457,238.72997298202839,56.377511812590555
93,9,25,1236,454,1154,457,82.05485969764375,20.319013754398494
93,9,24,1175,457,1154,457,21.0,5.443081977844393
93,9,23,1168,465,1154,457,16.1245154965971,4.380497499112353
93,9,22,1250,491,1154,457,101.84301645179212,28.399284123636143
93,9,21,1156,462,1154,457,5.385164807134504,1.6095569499491262
93,9,20,1173,468,1154,457,21.95449840010015,6.907996082852029
93,9,19,1174,468,1154,457,22.825424421026653,7.5819004830663825
93,9,18,1160,464,1154,457,9.219544457292887,3.24300301937266
93,9,17,1242,474,1154,457,89.62700485902673,32.42718567601607
93,9,16,1141,453,1154,457,13.601470508735444,5.410160464083515
93,9,15,1221,472,1154,457,68.65857557508748,28.159342637436417
93,9,14,1140,445,1154,457,18.439088914585774,8.401389803667854
93,9,13,1146,457,1154,457,8.0,3.9220870075014567
93,9,12,1153,464,1154,457,7.0710678118654755,3.7707669445249197
93,9,11,1146,458,1154,457,8.06225774829855,4.695221792617697
93,9,10,1153,459,1154,457,2.23606797749979,1.4342907231889206
93,9,9,1151,457,1154,457,3.0,2.1414918307447492
93,9,8,1149,455,1154,457,5.385164807134504,4.333163164558088
93,9,7,1147,458,1154,457,7.0710678118654755,6.500087751776977
93,9,6,1149,452,1154,457,7.0710678118654755,7.554111272939015
93,9,5,1145,456,1154,457,9.055385138137417,11.593282366674124
93,9,4,1139,454,1154,457,15.297058540778355,24.93349283242632
93,9,3,1142,453,1154,457,12.649110640673518,27.21025475635242
93,9,2,1140,452,1154,457,14.866068747318506,48.461999092115995
93,9,1,1138,452,1154,457,16.76305461424021,112.76050783273742
93,6,23,435,499,425,438,61.814237842102365,874.1853350405736
93,6,22,430,471,425,438,33.37663853655727,472.01694884823786
93,6,21,428,461,425,438,23.194827009486403,328.0243893371345
93,6,20,473,356,425,438,95.01578816175763,1317.631908445544
93,6,19,450,391,425,438,53.23532661682466,738.24115301167
93,6,18,392,440,425,438,33.06055050963308,0.0
93,6,17,412,432,425,438,14.317821063276353,0.0
93,6,16,411,447,425,438,16.64331697709324,0.0
93,6,15,415,444,425,438,11.661903789690601,0.0
94,9,29,1328,385,1139,453,200.8606482116395,42.147698323057675
94,9,28,1577,427,1139,453,438.7710108929258,95.09668884226205
94,9,27,1385,416,1139,453,248.766959220874,56.67276198864889
94,9,26,1227,450,1139,453,88.05112151472007,20.997789836904897
94,9,25,1165,454,1139,453,26.019223662515376,6.483506115673338
94,9,24,1158,462,1139,453,21.02379604162864,5.480655157493325
94,9,23,1242,488,1139,453,108.78419002777932,29.07784813821113
94,9,22,1144,459,1139,453,7.810249675906654,2.2310173313542303
94,9,21,1162,465,1139,453,25.942243542145693,7.783132280995628
94,9,20,1164,464,1139,453,27.313000567495326,8.62828968365843
94,9,19,1149,460,1139,453,12.206555615733702,4.071703062321017
94,9,18,1234,471,1139,453,96.6902270139025,33.12455399994045
94,9,17,1128,449,1139,453,11.704699910719626,4.3852900965351465
94,9,16,1212,469,1139,453,74.73285756613352,28.81810665840948
94,9,15,1127,440,1139,453,17.69180601295413,7.528973441175689
94,9,14,1133,453,1139,453,6.0,2.7337760046339863
94,9,13,1141,461,1139,453,8.246211251235321,4.061729515763765
94,9,12,1133,454,1139,453,6.082762530298219,3.2491461136627415
94,9,11,1142,456,1139,453,4.242640687119285,2.4752845967367874
94,9,10,1139,453,1139,453,0.0,0.0
94,9,9,1137,451,1139,453,2.8284271247461903,2.023508070518772
94,9,8,1134,455,1139,453,5.385164807134504,4.333163164558088
94,9,7,1136,447,1139,453,6.708203932499369,6.148108978793374
94,9,6,1132,452,1139,453,7.0710678118654755,7.554111272939015
94,9,5,1126,450,1139,453,13.341664064126334,17.362011925072725
94,9,4,1129,448,1139,453,11.180339887498949,18.03749925820786
94,9,3,1126,448,1139,453,13.92838827718412,30.16527332582557
94,9,2,1124,447,1139,453,16.15549442140351,53.20528735978104
94,9,1,1126,447,1139,453,14.317821063276353,92.22919313530853
94,6,24,435,500,425,438,62.80127387243033,888.1441324469806
94,6,23,430,472,425,438,34.36568055487916,486.00411520891464
94,6,22,428,462,425,438,24.186773244895647,342.05262752974136
94,6,21,475,353,425,438,98.6154146165801,1367.5497459662329
94,6,20,451,389,425,438,55.47071299343465,769.2403845552892
94,6,19,391,440,425,438,34.058772731852805,0.0
94,6,18,411,432,425,438,15.231546211727817,0.0
94,6,17,410,447,425,438,17.4928556845359,0.0
94,6,16,414,444,425,438,12.529964086141668,0.0
95,9,29,1577,422,1125,449,452.80569784400905,95.13795535171323
95,9,28,1381,412,1125,449,258.6600085053737,57.03558824990294
95,9,27,1218,447,1125,449,93.02150289046077,21.439104027599445
95,9,26,1155,450,1125,449,30.01666203960727,7.21785893742593
95,9,25,1147,458,1125,449,23.769728648009426,5.970013909356132
95,9,24,1234,486,1125,449,115.10864433221339,29.616365522877324
95,9,23,1133,455,1125,449,10.0,2.742527110211597
95,9,22,1152,462,1125,449,29.966648127543394,8.614449667801443
95,9,21,1153,461,1125,449,30.463092423455635,9.200496443628474
95,9,20,1138,457,1125,449,15.264337522473747,4.855986949125368
95,9,19,1226,468,1125,449,102.77159140540736,33.5359199677357
95,9,18,1116,445,1125,449,9.848857801796104,3.499197441076086
95,9,17,1204,466,1125,449,80.8084154033477,29.505094361046076
95,9,16,1115,436,1125,449,16.401219466856727,6.572645279140519
95,9,15,1121,450,1125,449,4.123105625617661,1.7617857390509126
95,9,14,1129,458,1125,449,9.848857801796104,4.5266916741924135
95,9,13,1121,451,1125,449,4.47213595499958,2.2165376617718153
95,9,12,1130,452,1125,449,5.830951894845301,3.1357362279453245
95,9,11,1127,449,1125,449,2.0,1.175494803780786
95,9,10,1125,447,1125,449,2.0,1.295917486895176
95,9,9,1122,451,1125,449,3.605551275463989,2.5971498932677046
95,9,8,1124,443,1125,449,6.082762530298219,4.918747373154884
95,9,7,1120,448,1125,449,5.0990195135927845,4.714448169419614
95,9,6,1113,445,1125,449,12.649110640673518,13.840084784619085
95,9,5,1116,444,1125,449,10.295630140987,13.451733323096256
95,9,4,1112,444,1125,449,13.92838827718412,22.93535194331139
95,9,3,1111,442,1125,449,15.652475842498529,34.84355521384888
95,9,2,1112,442,1125,449,14.7648230602334,49.07993254890969
95,9,1,1110,444,1125,449,15.811388300841896,108.59306069076735
95,6,25,435,502,425,438,64.77653896280658,916.078599247903
95,6,24,430,472,425,438,34.36568055487916,486.00411520891464
95,6,23,429,463,425,438,25.317977802344327,358.05027579936313
95,6,22,476,350,425,438,101.71037311896953,1410.4690981808417
95,6,21,452,387,425,438,57.706152185014034,800.2403485107556
95,6,20,389,440,425,438,36.05551275463989,0.0
95,6,19,411,432,425,438,15.231546211727817,0.0
95,6,18,410,447,425,438,17.4928556845359,0.0
95,6,17,414,445,425,438,13.038404810405298,0.0
96,9,29,1377,407,1110,444,269.5514793133215,57.43490061505071
96,9,28,1210,443,1110,444,100.00499987500625,22.238273658658052
96,9,27,1145,447,1110,444,35.12833614050059,8.137644393309937
96,9,26,1137,455,1110,444,29.154759474226502,7.042849374167373
96,9,25,1226,483,1110,444,122.38055401083949,30.25655221538628
96,9,24,1123,452,1110,444,15.264337522473747,4.012307211951698
96,9,23,1141,458,1110,444,34.0147027033899,9.35303200151437
96,9,22,1143,458,1110,444,35.84689665786984,10.333092588035985
96,9,21,1127,453,1110,444,19.235384061671343,5.826229838277955
96,9,20,1219,465,1110,444,111.00450441310929,34.44538783143097
96,9,19,1105,441,1110,444,5.830951894845301,1.9614942123530443
96,9,18,1196,463,1110,444,88.07383266328314,30.40284029177925
96,9,17,1103,431,1110,444,14.7648230602334,5.564346402495128
96,9,16,1109,446,1110,444,2.23606797749979,0.8950001745250511
96,9,15,1118,454,1110,444,12.806248474865697,5.48720530379281
96,9,14,1109,447,1110,444,3.1622776601683795,1.4534331029897045
96,9,13,1118,449,1110,444,9.433981132056603,4.675791319866109
96,9,12,1115,445,1110,444,5.0990195135927845,2.742121784593671
96,9,11,1113,443,1110,444,3.1622776601683795,1.8586204788199958
96,9,10,1110,447,1110,444,3.0,1.9400111356958787
96,9,9,1112,439,1110,444,5.385164807134504,3.8610524879503054
96,9,8,1107,444,1110,444,3.0,2.419984469127288
96,9,7,1099,441,1110,444,11.40175425099138,10.635428023539419
96,9,6,1103,439,1110,444,8.602325267042627,9.315201721618621
96,9,5,1099,439,1110,444,12.083045973594572,15.787077618536546
96,9,4,1097,438,1110,444,14.317821063276353,23.576616232441
96,9,3,1099,437,1110,444,13.038404810405298,28.418320677315982
96,9,2,1096,439,1110,444,14.866068747318506,48.95879005494572
96,9,1,1097,440,1110,444,13.601470508735444,86.02325267042627
96,6,26,435,504,425,438,66.75327707311455,944.0338976964757
96,6,25,430,473,425,438,35.35533905932738,500.0
96,6,24,429,463,425,438,25.317977802344327,358.05027579936313
96,6,23,478,348,425,438,104.44615837837216,1448.40761368636
96,6,22,452,385,425,438,59.481089431852205,824.8542994884705
96,6,21,388,440,425,438,37.05401462729781,0.0
96,6,20,410,431,425,438,16.55294535724685,0.0
96,6,19,409,448,425,438,18.867962264113206,0.0
96,6,18,413,445,425,438,13.892443989449804,0.0
97,9,29,1202,440,1096,439,106.00471687618433,22.81846307980948
97,9,28,1135,443,1096,439,39.20459156782532,8.779724551287776
97,9,27,1127,452,1096,439,33.61547262794322,7.839033620213831
97,9,26,1218,481,1096,439,129.0271289303145,30.76944949627981
97,9,25,1112,448,1096,439,18.35755975068582,4.643987482362207
97,9,24,1131,455,1096,439,38.48376280978771,10.166491534741432
97,9,23,1133,455,1096,439,40.311288741492746,11.14268977636561
97,9,22,1117,450,1096,439,23.706539182259394,6.871229719226138
97,9,21,1211,462,1096,439,117.27744881263405,34.78802631922336
97,9,20,1093,438,1096,439,3.1622776601683795,1.013129107089275
97,9,19,1187,460,1096,439,93.39164844888434,30.665738168831442
97,9,18,1091,427,1096,439,13.0,4.639485272995179
97,9,17,1098,442,1096,439,3.605551275463989,1.3621380132619967
97,9,16,1106,451,1096,439,15.620499351813308,6.292401805893788
97,9,15,1097,443,1096,439,4.123105625617661,1.773891582537895
97,9,14,1107,445,1096,439,12.529964086141668,5.7842583948572255
97,9,13,1104,442,1096,439,8.54400374531753,4.254751911118965
97,9,12,1102,439,1096,439,6.0,3.2432432432432434
97,9,11,1098,444,1096,439,5.385164807134504,3.1771022048039743
97,9,10,1101,434,1096,439,7.0710678118654755,4.581760214209039
97,9,9,1095,440,1096,439,1.4142135623730951,1.018685998884419
97,9,8,1087,437,1096,439,9.219544457292887,7.552945112058726
97,9,7,1090,435,1096,439,7.211102550927978,6.726435289033489
97,9,6,1086,435,1096,439,10.770329614269007,11.784407556722885
97,9,5,1084,434,1096,439,13.0,17.19931855410886
97,9,4,1086,433,1096,439,11.661903789690601,19.203217373235432
97,9,3,1082,435,1096,439,14.560219778561036,32.19743493860834
97,9,2,1083,436,1096,439,13.341664064126334,43.49258184882483
97,9,1,1081,435,1096,439,15.524174696260024,104.42689967420084
97,6,27,436,505,425,438,67.89698078707183,960.2083107326245
97,6,26,430,474,425,438,36.345563690772494,514.0038910358558
97,6,25,429,464,425,438,26.30589287593181,372.0215047547655
97,6,24,479,345,425,438,107.54068997360952,1491.3210457639434
97,6,23,453,384,425,438,60.8276253029822,843.5273922869735
97,6,22,387,440,425,438,38.05259518088089,0.0
97,6,21,410,431,425,438,16.55294535724685,0.0
97,6,20,408,448,425,438,19.72308292331602,0.0
97,6,19,413,445,425,438,13.892443989449804,0.0
98,9,29,1125,440,1082,435,43.289721643826724,9.388606139890928
98,9,28,1117,449,1082,435,37.69615364994153,8.502122804112703
98,9,27,1211,479,1082,435,136.2974687952788,31.413119777708182
98,9,26,1102,445,1082,435,22.360679774997898,5.455836972459646
98,9,25,1122,452,1082,435,43.46262762420146,11.056759041448668
98,9,24,1123,452,1082,435,44.384682042344295,11.79426327654285
98,9,23,1106,447,1082,435,26.832815729997478,7.462634616502553
98,9,22,1204,459,1082,435,124.33824833895642,35.35619667475803
98,9,21,1082,434,1082,435,1.0,0.3061082658243844
98,9,20,1179,458,1082,435,99.68951800465283,31.240810089926978
98,9,19,1079,423,1082,435,12.36931687685298,4.196437995337753
98,9,18,1086,439,1082,435,5.656854249492381,2.0257254721681344
98,9,17,1095,448,1082,435,18.384776310850235,6.995873031255965
98,9,16,1086,440,1082,435,6.4031242374328485,2.592527973191823
98,9,15,1096,442,1082,435,15.652475842498529,6.7708899345777045
98,9,14,1093,438,1082,435,11.40175425099138,5.2942155846117895
98,9,13,1090,435,1082,435,8.0,4.008980150896235
98,9,12,1087,440,1082,435,7.0710678118654755,3.841950460150876
98,9,11,1089,430,1082,435,8.602325267042627,5.093612141736478
98,9,10,1083,437,1082,435,2.23606797749979,1.4578746558675892
98,9,9,1074,433,1082,435,8.246211251235321,6.0360397823200715
98,9,8,1078,431,1082,435,5.656854249492381,4.645983233112327
98,9,7,1073,431,1082,435,9.848857801796104,9.295926736885898
98,9,6,1071,429,1082,435,12.529964086141668,13.900747074555714
98,9,5,1073,429,1082,435,10.816653826391969,14.367394278317272
98,9,4,1069,431,1082,435,13.601470508735444,22.75460789028662
98,9,3,1070,432,1082,435,12.36931687685298,27.35262801210706
98,9,2,1067,430,1082,435,15.811388300841896,53.760333057047035
98,9,1,1068,429,1082,435,15.231546211727817,104.61068887267255
98,6,28,436,507,425,438,69.87131027825369,988.1295461628499
98,6,27,431,475,425,438,37.48332962798263,530.0943312279429
98,6,26,429,464,425,438,26.30589287593181,372.0215047547655
98,6,25,481,342,425,438,111.13955191559843,1541.2282813991624
98,6,24,454,382,425,438,63.06346010171025,874.5328423265146
98,6,23,385,441,425,438,40.11234224026316,0.0
98,6,22,409,431,425,438,17.46424919657298,0.0
98,6,21,408,449,425,438,20.248456731316587,0.0
98,6,20,412,446,425,438,15.264337522473747,0.0
99,9,29,1107,446,1068,430,42.15447781671598,9.199365001708385
99,9,28,1203,476,1068,430,142.6218777046495,31.782315156439317
99,9,27,1091,442,1068,430,25.942243542145693,6.1082520911647435
99,9,26,1112,449,1068,430,47.92702786528704,11.74837333116266
99,9,25,1114,449,1068,430,49.76946855251722,12.72277389791913
99,9,24,1096,444,1068,430,31.304951684997057,8.360869062294409
99,9,23,1197,456,1068,430,131.59407281484982,35.902573059835085
99,9,22,1071,430,1068,430,3.0,0.8783728088095019
99,9,21,1172,455,1068,430,106.96261028976434,32.02875340067743
99,9,20,1068,419,1068,430,11.0,3.5528077505169335
99,9,19,1075,435,1068,430,8.602325267042627,2.9248783384608816
99,9,18,1085,445,1068,430,22.67156809750927,8.165389446178434
99,9,17,1074,436,1068,430,8.48528137423857,3.2405931476417895
99,9,16,1086,438,1068,430,19.697715603592208,8.006143151168848
99,9,15,1082,434,1068,430,14.560219778561036,6.324435992481492
99,9,14,1079,431,1068,430,11.045361017187261,5.151494213361469
99,9,13,1075,437,1068,430,9.899494936611665,4.976883248043207
99,9,12,1078,426,1068,430,10.770329614269007,5.861669713100449
99,9,11,1072,433,1068,430,5.0,2.971981464784213
99,9,10,1062,430,1068,430,6.0,3.961021679253612
99,9,9,1066,427,1068,430,3.605551275463989,2.6391818342799884
99,9,8,1061,427,1068,430,7.615773105863909,6.304154175931993
99,9,7,1058,425,1068,430,11.180339887498949,10.648425682749775
99,9,6,1060,424,1068,430,10.0,11.094003924504582
99,9,5,1056,427,1068,430,12.36931687685298,16.573648266936342
99,9,4,1057,428,1068,430,11.180339887498949,18.608073189119672
99,9,3,1054,426,1068,430,14.560219778561036,32.88818409491811
99,9,2,1054,425,1068,430,14.866068747318506,50.54615014813382
99,9,1,1054,426,1068,430,14.560219778561036,97.94263719645022
99,6,29,436,509,425,438,71.84705978674423,1016.0708636704429
99,6,28,431,476,425,438,38.47076812334269,544.0588203494177
99,6,27,429,465,425,438,27.294688127912362,386.00518131237567
99,6,26,482,340,425,438,113.37107214805724,1572.173899169799
99,6,25,455,381,425,438,64.41273166075166,893.2438722905495
99,6,24,384,441,425,438,41.10960958218893,0.0
99,6,23,409,431,425,438,17.46424919657298,0.0
99,6,22,407,449,425,438,21.095023109728988,0.0
99,6,21,412,446,425,438,15.264337522473747,0.0
100,9,29,1196,474,1054,425,150.2165104108067,32.40180093826849
100,9,28,1081,439,1054,425,30.4138126514911,6.9190238477022135
100,9,27,1102,446,1054,425,52.392747589718944,12.391672524482635
100,9,26,1104,446,1054,425,54.230987451824994,13.3559276915865
100,9,25,1086,441,1054,425,35.77708763999664,9.190516316851678
100,9,24,1190,454,1054,425,139.05754204644924,36.46076215679734
100,9,23,1060,427,1054,425,6.324555320336759,1.7745663087846186
100,9,22,1164,452,1054,425,113.26517558367179,32.4712714633949
100,9,21,1057,415,1054,425,10.44030650891055,3.2176306168864652
100,9,20,1064,432,1054,425,12.206555615733702,3.9507554188733542
100,9,19,1074,442,1054,425,26.248809496813376,8.97349310837215
100,9,18,1063,433,1054,425,12.041594578792296,4.351799297003496
100,9,17,1075,435,1054,425,23.259406699226016,8.915315321307311
100,9,16,1071,431,1054,425,18.027756377319946,7.355817399373052
100,9,15,1068,428,1054,425,14.317821063276353,6.244944688122506
100,9,14,1064,434,1054,425,13.45362404707371,6.293477599883228
100,9,13,1067,422,1054,425,13.341664064126334,6.717853624832807
100,9,12,1060,429,1054,425,7.211102550927978,3.93837692790432
100,9,11,1050,426,1054,425,4.123105625617661,2.478766266364643
100,9,10,1055,423,1054,425,2.23606797749979,1.4761856225269079
100,9,9,1049,423,1054,425,5.385164807134504,3.969456875156505
100,9,8,1046,421,1054,425,8.94427190999916,7.462634616502554
100,9,7,1048,420,1054,425,7.810249675906654,7.438670386989192
100,9,6,1043,423,1054,425,11.180339887498949,12.492974677060829
100,9,5,1044,425,1054,425,10.0,13.342824940396463
100,9,4,1041,422,1054,425,13.341664064126334,22.56119945622643
100,9,3,1041,421,1054,425,13.601470508735444,30.72259023943796
100,9,2,1041,422,1054,425,13.341664064126334,44.872872212880296
100,9,1,1040,420,1054,425,14.866068747318506,100.0
100,6,29,431,477,425,438,39.45883931389772,558.0322571321483
100,6,28,429,465,425,438,27.294688127912362,386.00518131237567
100,6,27,484,337,425,438,116.9700816448377,1622.0831810218137
100,6,26,455,379,425,438,66.18912297349165,917.8779875342909
100,6,25,383,441,425,438,42.1070065428546,0.0
100,6,24,408,431,425,438,18.384776310850235,0.0
100,6,23,406,450,425,438,22.47220505424423,0.0
100,6,22,411,446,425,438,16.1245154965971,0.0
101,9,29,1072,436,1040,420,35.77708763999664,7.872989986810174
101,9,28,1093,443,1040,420,57.77542730261716,13.200786913741089
101,9,27,1095,443,1040,420,59.61543424315552,14.163632516637334
101,9,26,1077,438,1040,420,41.14608122288197,10.18105629975769
101,9,25,1183,451,1040,420,146.32156368765337,36.926702526833665
101,9,24,1049,423,1040,420,9.486832980505138,2.5553069422431127
101,9,23,1157,449,1040,420,120.5404496424333,33.1450400379437
101,9,22,1046,411,1040,420,10.816653826391969,3.187648227173227
101,9,21,1054,429,1040,420,16.64331697709324,5.139568689165462
101,9,20,1064,439,1040,420,30.610455730027933,9.95863587297305
101,9,19,1053,430,1040,420,16.401219466856727,5.625240979558872
101,9,18,1065,432,1040,420,27.730849247724095,10.056390191952243
101,9,17,1061,428,1040,420,22.47220505424423,8.645074288683675
101,9,16,1058,424,1040,420,18.439088914585774,7.552945112058726
101,9,15,1053,430,1040,420,16.401219466856727,7.173604468823525
101,9,14,1056,418,1040,420,16.1245154965971,7.553895746004979
101,9,13,1049,426,1040,420,10.816653826391969,5.4640715946393215
101,9,12,1038,422,1040,420,2.8284271247461903,1.5609525810003249
101,9,11,1043,419,1040,420,3.1622776601683795,1.9011269418375967
101,9,10,1037,419,1040,420,3.1622776601683795,2.100821792135794
101,9,9,1033,417,1040,420,7.615773105863909,5.653268485300732
101,9,8,1036,416,1040,420,5.656854249492381,4.71978454675305
101,9,7,1031,419,1040,420,9.055385138137417,8.677467311076578
101,9,6,1032,421,1040,420,8.06225774829855,8.97692443592412
101,9,5,1028,418,1040,420,12.165525060596439,16.43989873053573
101,9,4,1028,416,1040,420,12.649110640673518,21.39006849044052
101,9,3,1028,418,1040,420,12.165525060596439,27.27805910981188
101,9,2,1027,416,1040,420,13.601470508735444,45.746695847847576
101,9,1,1026,415,1040,420,14.866068747318506,100.0
101,6,29,429,466,425,438,28.284271247461902,400.0
101,6,28,485,334,425,438,120.06664815842908,1665.024832339654
101,6,27,456,378,425,438,67.53517601961218,936.5443847546067
101,6,26,382,441,425,438,43.104524124504614,0.0
101,6,25,408,430,425,438,18.788294228055936,0.0
101,6,24,406,450,425,438,22.47220505424423,0.0
101,6,23,411,447,425,438,16.64331697709324,0.0
102,9,29,1084,441,1026,416,63.15853069855251,13.966428487425715
102,9,28,1086,440,1026,416,64.62197768561404,14.840106877299409
102,9,27,1067,435,1026,416,45.18849411078001,10.79274599156418
102,9,26,1176,448,1026,416,153.37535656030275,37.335733438807516
102,9,25,1039,420,1026,416,13.601470508735444,3.525424714203805
102,9,24,1149,447,1026,416,126.84636376341263,33.53705964686377
102,9,23,1035,408,1026,416,12.041594578792296,3.4027074263248718
102,9,22,1043,426,1026,416,19.72308292331602,5.828704755487068
102,9,21,1054,436,1026,416,34.40930106817051,10.688592746395473
102,9,20,1042,426,1026,416,18.867962264113206,6.1636972551303675
102,9,19,1055,429,1026,416,31.78049716414141,10.947343104168752
102,9,18,1050,424,1026,416,25.298221281347036,9.216369676739076
102,9,17,1047,421,1026,416,21.587033144922902,8.345031341471575
102,9,16,1043,427,1026,416,20.248456731316587,8.326496115732862
102,9,15,1046,415,1026,416,20.024984394500787,8.78246553860228
102,9,14,1038,423,1026,416,13.892443989449804,6.537349259524822
102,9,13,1027,419,1026,416,3.1622776601683795,1.6154899124338928
102,9,12,1032,415,1026,416,6.082762530298219,3.3627471596386336
102,9,11,1025,415,1026,416,1.4142135623730951,0.8567058737562386
102,9,10,1021,413,1026,416,5.830951894845301,3.90644635951712
102,9,9,1024,412,1026,416,4.47213595499958,3.3273310660722326
102,9,8,1018,416,1026,416,8.0,6.728155160448076
102,9,7,1019,417,1026,416,7.0710678118654755,6.775963568181181
